,Trait,study,mgid,Designations,predicted.value,std.error,Reliability
251,GYKGPHA,IRRIHQ_2018DS,2487859,IR82589-B-B-84-3,6723.361374,688.5544101,0.561078956
252,GYKGPHA,IRRIHQ_2018DS,1253989,IRRI 154,7975.554789,482.209829,0.783477738
253,GYKGPHA,IRRIHQ_2018DS,2971736,IR11N121,7883.503212,765.7856688,0.463799975
254,GYKGPHA,IRRIHQ_2018DS,3519926,IR12L321,7472.296105,758.3414559,0.470440993
255,GYKGPHA,IRRIHQ_2018DS,300100331,IR103795-B-B-2-1,7643.336549,741.536433,0.493972204
256,GYKGPHA,IRRIHQ_2018DS,1201260,IR04A115,7620.575026,689.8139364,0.562004497
257,GYKGPHA,IRRIHQ_2018DS,4275818,IR14L545,8722.037317,752.4662584,0.478122904
258,GYKGPHA,IRRIHQ_2018DS,4453621,IR100638-12-AJY 3-CMU 2,7733.149994,754.3146625,0.468539093
259,GYKGPHA,IRRIHQ_2018DS,300071001,IR15T1133,7567.32003,786.6211547,0.422496354
260,GYKGPHA,IRRIHQ_2018DS,300719793,IR118165-B-9-2-1-5,7173.563867,681.8957646,0.572624791
261,GYKGPHA,IRRIHQ_2018DS,3041133,IR86385-194-2-1-B,7838.863658,625.9881882,0.638924371
262,GYKGPHA,IRRIHQ_2018DS,300589989,IR108031-B-B-B-2-B-B,7473.42126,724.3094557,0.520582789
263,GYKGPHA,IRRIHQ_2018DS,300100196,IR103781-B-B-2-1,7724.242417,748.7858637,0.483981981
264,GYKGPHA,IRRIHQ_2018DS,2285605,A69-1,7206.166006,681.9558566,0.436762259
265,GYKGPHA,IRRIHQ_2018DS,3423716,IR12A136,8264.474164,781.9613504,0.440465647
266,GYKGPHA,IRRIHQ_2018DS,4395286,IR15A1103,7309.04607,709.8972514,0.515562515
267,GYKGPHA,IRRIHQ_2018DS,3592212,IR13N143,8004.533004,774.0342681,0.449005696
268,GYKGPHA,IRRIHQ_2018DS,2972293,IR11A293,8158.373886,716.8501395,0.527186296
269,GYKGPHA,IRRIHQ_2018DS,300100048,IR103411-B-B-3-3,8114.000685,783.4789327,0.434006058
270,GYKGPHA,IRRIHQ_2018DS,300589954,IR108034-B-B-B-5-B-B,7819.599911,744.0064756,0.493738544
271,GYKGPHA,IRRIHQ_2018DS,300172496,IR101793-1-1-1-3-5-4,7372.351363,696.2340389,0.559388397
272,GYKGPHA,IRRIHQ_2018DS,3492858,IR12M112,8062.225276,741.4291241,0.497190504
273,GYKGPHA,IRRIHQ_2018DS,2697338,IR10N237,7973.895596,769.4480513,0.458426715
274,GYKGPHA,IRRIHQ_2018DS,4339585,IR14L594,7677.239592,796.6782179,0.419263216
275,GYKGPHA,IRRIHQ_2018DS,1384968,IR05N359,8146.773208,786.7453321,0.420850651
276,GYKGPHA,IRRIHQ_2018DS,2309546,IR81412-B-B-82-1,8002.817908,745.5271268,0.480287198
277,GYKGPHA,IRRIHQ_2018DS,3523215,IR12N249,7866.54557,789.2754516,0.429955794
278,GYKGPHA,IRRIHQ_2018DS,4277805,IR14L440,8525.531759,755.2336149,0.474219966
279,GYKGPHA,IRRIHQ_2018DS,4609098,IR122310:7-2-2,7585.243188,760.2503322,0.46796224
280,GYKGPHA,IRRIHQ_2018DS,300100202,IR103782-B-B-1-1,7463.388495,734.5199802,0.503326873
281,GYKGPHA,IRRIHQ_2018DS,3041060,IR86385-98-1-1-B,7709.80067,625.9881882,0.638924371
282,GYKGPHA,IRRIHQ_2018DS,300099866,IR103386-B-B-3-1,7844.885405,742.9938797,0.491114738
283,GYKGPHA,IRRIHQ_2018DS,300159918,IR15L1505,7189.054487,601.9780581,0.665772945
284,GYKGPHA,IRRIHQ_2018DS,3041042,IR86385-84-1-1-B,7559.525043,624.3208584,0.640845271
285,GYKGPHA,IRRIHQ_2018DS,4275086,IR14L345,7585.901667,707.5329546,0.538771413
286,GYKGPHA,IRRIHQ_2018DS,3806774,IR13N157,7971.116678,753.6030233,0.476227373
287,GYKGPHA,IRRIHQ_2018DS,300718957,IR118178-B-38-5-1-5,8183.976324,756.707115,0.471633171
288,GYKGPHA,IRRIHQ_2018DS,4510648,PR40778-5-2-2-3-B,7140.547026,803.3878872,0.404433216
289,GYKGPHA,IRRIHQ_2018DS,2723508,IR84878-B-60-4-1,8110.98929,719.9744209,0.523026511
290,GYKGPHA,IRRIHQ_2018DS,3521099,BRRI dhan 55,7810.895615,612.4607008,0.31856108
291,GYKGPHA,IRRIHQ_2018DS,3944836,IR14L101,8619.28782,714.6001279,0.532809123
292,GYKGPHA,IRRIHQ_2018DS,4731993,IR127152-2-10,6925.547093,597.6655121,0.660707067
293,GYKGPHA,IRRIHQ_2018DS,4204305,IR105479:64-2,6195.370429,758.7404357,0.454725048
294,GYKGPHA,IRRIHQ_2018DS,300160564,IR15L1361,6917.223782,648.7929478,0.611766935
295,GYKGPHA,IRRIHQ_2018DS,4688573,PR37464-31-3-2-2-2-3-1-B-5-1-1,8711.237862,807.72452,0.407247956
296,GYKGPHA,IRRIHQ_2018DS,2816318,IR10M210,7420.844223,759.9665484,0.471768829
297,GYKGPHA,India_2018WS,1111689,IR03A262,3537.842689,586.5227641,0.603917436
298,GYKGPHA,India_2018WS,1189517,IR72667-16-1-B-B-3,4668.642467,617.0778963,0.565996217
299,GYKGPHA,India_2018WS,1161411,IR74371-54-1-1,3833.18114,525.2162152,0.680782886
300,GYKGPHA,India_2018WS,1161409,IR74371-70-1-1,4013.795213,538.0458969,0.664997103
301,GYKGPHA,India_2018WS,1192189,IR77080-B-34-3,3323.857944,544.9643128,0.646280547
302,GYKGPHA,India_2018WS,1635226,IR79913-B-176-B-4,3761.780763,612.7700821,0.567160488
303,GYKGPHA,India_2018WS,2158489,IR79971-B-191-B-B,3981.518693,578.322495,0.612532344
304,GYKGPHA,India_2018WS,2158291,IR79971-B-227-B-B,3669.835241,578.0766214,0.612861737
305,GYKGPHA,India_2018WS,1320705,IR80312-6-B-3-2-B,4447.692763,565.1501484,0.639629857
306,GYKGPHA,India_2018WS,1604378,IR80411-B-49-1,4160.257664,582.3762253,0.574298781
307,GYKGPHA,India_2018WS,2147653,IR81023-B-116-1-2,4424.650439,597.87118,0.586087325
308,GYKGPHA,India_2018WS,2146449,IR81047-B-106-2-4,3635.670089,597.7519148,0.586252446
309,GYKGPHA,India_2018WS,2309546,IR81412-B-B-82-1,4177.444151,584.0924622,0.605845733
310,GYKGPHA,India_2018WS,2318925,IR82077-B-B-71-1,3684.702116,610.31534,0.569611548
311,GYKGPHA,India_2018WS,2487859,IR82589-B-B-84-3,4287.113189,545.983748,0.659014571
312,GYKGPHA,India_2018WS,2488348,IR82635-B-B-75-2,4383.70287,545.7200387,0.661093495
313,GYKGPHA,India_2018WS,2652391,IR83381-B-B-137-3,3976.286056,597.7928163,0.587019631
314,GYKGPHA,India_2018WS,2652454,IR83383-B-B-129-4,4723.844116,469.5049337,0.745444754
315,GYKGPHA,India_2018WS,2652472,IR83388-B-B-108-3,3891.369957,560.2816103,0.636746947
316,GYKGPHA,India_2018WS,2723508,IR84878-B-60-4-1,3851.901049,563.3146107,0.639231465
317,GYKGPHA,India_2018WS,2876274,IR86781-3-3-1-1,2958.800334,617.2150777,0.56567035
318,GYKGPHA,India_2018WS,2969190,IR86857-101-2-1-3,3532.047427,628.3711092,0.550025844
319,GYKGPHA,India_2018WS,3154372,IR87707-446-B-B-B,3288.902368,450.0666436,0.77237856
320,GYKGPHA,India_2018WS,3082649,IR11L122,4428.278724,630.8545745,0.546392826
321,GYKGPHA,India_2018WS,3853388,IR91648-B-20-B-3-1,2171.450763,438.256853,0.784010115
322,GYKGPHA,India_2018WS,3771609,IR92522-45-3-1-4,4570.388931,615.8511922,0.567587741
323,GYKGPHA,India_2018WS,4027390,IR95781-15-1-1-4,4150.603773,593.2040891,0.599181538
324,GYKGPHA,India_2018WS,4270335,IR96321-1447-651-B-1-1-2,2311.658369,494.1553318,0.725592597
325,GYKGPHA,India_2018WS,2652531,IR09L226,3714.829754,551.1161742,0.648297187
326,GYKGPHA,India_2018WS,3519926,IR12L321,3604.957362,605.9622351,0.58222505
327,GYKGPHA,India_2018WS,3771803,IR13L188,3396.772696,485.6442128,0.734255556
328,GYKGPHA,India_2018WS,3944836,IR14L101,3929.081176,567.8748729,0.63546436
329,GYKGPHA,India_2018WS,3945606,IR14L144,3892.724728,604.6582761,0.583559889
330,GYKGPHA,India_2018WS,3946146,IR14L159,3489.478157,625.2151698,0.55449981
331,GYKGPHA,India_2018WS,4028089,IR14L245,5111.005119,599.7979608,0.591696282
332,GYKGPHA,India_2018WS,4027372,IR14L253,4102.544734,585.2822241,0.611248382
333,GYKGPHA,India_2018WS,4029135,IR14L256,4795.790817,607.6907241,0.579726712
334,GYKGPHA,India_2018WS,4028465,IR14L261,3899.576046,617.7350841,0.565236728
335,GYKGPHA,India_2018WS,4274214,IR14L297,4230.602156,604.4137613,0.584156164
336,GYKGPHA,India_2018WS,4275035,IR14L331,5024.136543,560.7417091,0.642055982
337,GYKGPHA,India_2018WS,4275086,IR14L345,4623.850825,559.5909939,0.64352357
338,GYKGPHA,India_2018WS,4275465,IR14L362,4644.371618,588.5798441,0.605233286
339,GYKGPHA,India_2018WS,4276956,IR14L395,4233.861686,606.9192362,0.580798697
340,GYKGPHA,India_2018WS,4277805,IR14L440,4479.196831,603.5426091,0.585118706
341,GYKGPHA,India_2018WS,4275818,IR14L545,3270.699047,595.0321082,0.596780531
342,GYKGPHA,India_2018WS,4278014,IR14L586,4039.192156,612.1230992,0.573346091
343,GYKGPHA,India_2018WS,4339585,IR14L594,4429.1559,631.363349,0.549350702
344,GYKGPHA,India_2018WS,4443835,IR15L1008,3864.882355,601.92389,0.587997721
345,GYKGPHA,India_2018WS,300159905,IR15L1222,4046.674936,513.1359631,0.699937515
346,GYKGPHA,India_2018WS,300160564,IR15L1361,4136.59368,513.6467952,0.699339788
347,GYKGPHA,India_2018WS,300045463,IR15L1419,4606.886368,624.0592157,0.555984607
348,GYKGPHA,India_2018WS,300159916,IR15L1504,4337.066218,463.2337872,0.755461496
349,GYKGPHA,India_2018WS,300160232,IR15L1564,4057.136001,513.0848365,0.699997306
350,GYKGPHA,India_2018WS,300160009,IR15L1656,4131.89461,513.6467952,0.699339788
351,GYKGPHA,India_2018WS,300223848,IR16L1411,3749.580333,589.840789,0.603484271
352,GYKGPHA,India_2018WS,300223871,IR16L1419,4231.895901,555.2831789,0.648552961
353,GYKGPHA,India_2018WS,300223874,IR16L1421,4254.320516,555.324444,0.648500725
354,GYKGPHA,India_2018WS,300224366,IR16L1478,4253.784337,612.3719458,0.572704637
355,GYKGPHA,India_2018WS,300224531,IR16L1499,4820.066339,566.9050039,0.636394824
356,GYKGPHA,India_2018WS,3042709,IR55423-01,4655.402621,480.7724934,0.65853614
357,GYKGPHA,India_2018WS,1161410,IR74371-46-1-1,4007.595256,531.7114496,0.672838689
358,GYKGPHA,India_2018WS,300099796,IR103377-B-B-3-3,2352.163409,628.158835,0.550396801
359,GYKGPHA,India_2018WS,300099866,IR103386-B-B-3-1,3171.254858,593.4643151,0.598851534
360,GYKGPHA,India_2018WS,300099877,IR103387-B-B-3-3,5021.852333,576.686743,0.621644545
361,GYKGPHA,India_2018WS,300099883,IR103388-B-B-2-3,4408.095018,574.6031846,0.624373588
362,GYKGPHA,India_2018WS,300099901,IR103390-B-B-2-3,3667.106402,624.7521523,0.555879645
363,GYKGPHA,India_2018WS,300099924,IR103394-B-B-1-2,2763.000932,618.2333835,0.565311236
364,GYKGPHA,India_2018WS,300099955,IR103399-B-B-2-3,3261.752445,614.0464971,0.572638055
365,GYKGPHA,India_2018WS,300099976,IR103401-B-B-3-3,2340.191522,609.2119332,0.577278668
366,GYKGPHA,India_2018WS,300099979,IR103404-B-B-1-3,3377.309781,623.3886409,0.557451287
367,GYKGPHA,India_2018WS,300100002,IR103406-B-B-3-2,3947.610138,627.0983846,0.551978564
368,GYKGPHA,India_2018WS,300100036,IR103410-B-B-2-3,4203.738022,620.2230776,0.561937047
369,GYKGPHA,India_2018WS,300100048,IR103411-B-B-3-3,4357.352873,621.3425189,0.560169037
370,GYKGPHA,India_2018WS,300100050,IR103412-B-B-1-2,3996.805902,594.135256,0.598069911
371,GYKGPHA,India_2018WS,300100073,IR103414-B-B-6-1,3193.310981,609.5876101,0.576472653
372,GYKGPHA,India_2018WS,300100114,IR103419-B-B-1-3,4199.564853,528.8927137,0.682597074
373,GYKGPHA,India_2018WS,300100153,IR103421-B-B-5-3,3768.32732,595.4930084,0.596056991
374,GYKGPHA,India_2018WS,300100191,IR103780-B-B-6-2,2738.789809,611.3315937,0.574395906
375,GYKGPHA,India_2018WS,300100196,IR103781-B-B-2-1,3104.996127,595.1404584,0.597231906
376,GYKGPHA,India_2018WS,300100202,IR103782-B-B-1-1,3357.657431,591.4664921,0.602085063
377,GYKGPHA,India_2018WS,300100227,IR103783-B-B-6-2,3300.434804,565.4702,0.63731759
378,GYKGPHA,India_2018WS,300100230,IR103784-B-B-1-2,3328.563301,567.3649178,0.634517942
379,GYKGPHA,India_2018WS,300100240,IR103785-B-B-1-3,3025.770897,595.9841195,0.596595106
380,GYKGPHA,India_2018WS,300100249,IR103786-B-B-1-3,2762.465919,621.3116033,0.560251608
381,GYKGPHA,India_2018WS,300100256,IR103787-B-B-1-1,3155.963933,605.388126,0.583333713
382,GYKGPHA,India_2018WS,300100298,IR103791-B-B-3-1,3588.869175,577.2954862,0.621335561
383,GYKGPHA,India_2018WS,300100320,IR103794-B-B-1-2,3778.453685,610.955215,0.575396996
384,GYKGPHA,India_2018WS,300100331,IR103795-B-B-2-1,3819.822089,593.8057211,0.599073598
385,GYKGPHA,India_2018WS,300100388,IR103801-B-B-3-1,3215.704765,605.4263386,0.582753994
386,GYKGPHA,India_2018WS,300100396,IR103802-B-B-2-3,3604.649531,594.2909093,0.599003898
387,GYKGPHA,India_2018WS,300100403,IR103803-B-B-2-1,2913.287849,592.4176551,0.600572145
388,GYKGPHA,India_2018WS,300100422,IR103805-B-B-2-2,3124.732583,607.2563812,0.580406716
389,GYKGPHA,India_2018WS,300589929,IR108028-B-B-B-1-B-B,3452.094677,525.9293649,0.687785534
390,GYKGPHA,India_2018WS,300589957,IR108028-B-B-B-4-B-B,3431.914873,525.8506464,0.687878989
391,GYKGPHA,India_2018WS,300589989,IR108031-B-B-B-2-B-B,3367.059311,586.6775479,0.611374975
392,GYKGPHA,India_2018WS,300589954,IR108034-B-B-B-5-B-B,3581.057499,593.0588436,0.602549067
393,GYKGPHA,India_2018WS,300589926,IR108038-B-B-B-2-B-B,3697.014053,603.2161738,0.58888307
394,GYKGPHA,India_2018WS,300589996,IR108040-B-B-B-4-B-B,2378.428974,617.5352575,0.568936481
395,GYKGPHA,India_2018WS,300589973,IR108042-B-B-B-4-B-B,2205.89882,619.6541923,0.565746538
396,GYKGPHA,India_2018WS,300589943,IR108043-B-B-B-6-B-B,3267.572214,585.1759391,0.612928522
397,GYKGPHA,India_2018WS,300589964,IR108044-B-B-B-3-B-B,4014.359659,613.6478406,0.574195673
398,GYKGPHA,India_2018WS,300589958,IR108048-B-B-B-6-B-B,3589.367724,575.5768402,0.625841821
399,GYKGPHA,India_2018WS,300437331,IR16F1014,3939.329425,601.5445062,0.590916431
400,GYKGPHA,India_2018WS,300437350,IR16F1033,3673.867795,532.3578279,0.680425095
401,GYKGPHA,India_2018WS,300437362,IR16F1045,4375.013773,586.3823589,0.611380571
402,GYKGPHA,India_2018WS,300437378,IR16F1061,4426.016064,570.9521433,0.631744161
403,GYKGPHA,India_2018WS,300437396,IR16F1079,3250.679701,604.2622999,0.5869865
404,GYKGPHA,India_2018WS,300437414,IR16F1097,2916.741004,606.2665642,0.584478426
405,GYKGPHA,India_2018WS,300437476,IR16F1159,4242.322844,616.3081224,0.570921563
406,GYKGPHA,India_2018WS,300437489,IR16F1172,4945.036889,619.1616969,0.566530759
407,GYKGPHA,India_2018WS,300437498,IR16F1181,4068.895521,619.0519142,0.56669878
408,GYKGPHA,India_2018WS,300294018,IR100097-B-B RGA-B RGA-8,3108.605362,577.3781078,0.616564038
409,GYKGPHA,India_2018WS,300038124,IR100120-B-B-B-B-11,4471.168796,611.7231678,0.573365195
410,GYKGPHA,India_2018WS,300287234,IR100842-B-B RGA-B RGA-B RGA-9,3675.517928,589.7332097,0.607196126
411,GYKGPHA,India_2018WS,300234317,IR103728-B-B-B-B-1,3985.732346,620.9609913,0.560473725
412,GYKGPHA,India_2018WS,4220423,IR105469:72-18-2,2665.512116,595.0471914,0.588968869
413,GYKGPHA,India_2018WS,4204305,IR105479:64-2,1973.015878,598.6756742,0.580551324
414,GYKGPHA,India_2018WS,4609623,IR15A4029,4081.433236,437.7296998,0.782073056
415,GYKGPHA,India_2018WS,300296708,IR108005-B-B RGA-B RGA-1,3722.969292,604.8370959,0.576189098
416,GYKGPHA,India_2018WS,4226358,IR110615-C1-B-B-B-1-1,3763.625236,625.6145841,0.557344999
417,GYKGPHA,India_2018WS,4608486,IR115838:5-5-5,4115.095465,618.1946702,0.563641248
418,GYKGPHA,India_2018WS,4609098,IR122310:7-2-2,3849.937869,598.9841445,0.59193778
419,GYKGPHA,India_2018WS,144974,IR54447-3B-10-2,3948.442543,626.6928994,0.531718958
420,GYKGPHA,India_2018WS,4229236,IR93339:29-B-7-7-B-B-B-16,4010.245606,614.7964161,0.575031096
421,GYKGPHA,India_2018WS,4229275,IR93339:39-B-6-5-B-B-B-47,4011.634455,615.5779233,0.573949999
422,GYKGPHA,India_2018WS,3874531,IR93346:1-B-13-7-6-1RGA-2RGA-1-B,2801.626925,633.532028,0.549143234
423,GYKGPHA,India_2018WS,300039577,IR99047-B-B-B-B-47,3748.121896,617.0116854,0.566769874
424,GYKGPHA,India_2018WS,4214820,IR99054-B-B-1,4111.376328,631.317865,0.538266438
425,GYKGPHA,India_2018WS,300038744,IR99982-B-B-B-B-1,3807.326451,575.8229491,0.623154953
426,GYKGPHA,India_2018WS,300293456,IR99993-B-B RGA-B RGA-B RGA-1,4067.309585,570.9240097,0.630057257
427,GYKGPHA,India_2018WS,1133741,IR03A568,3785.183474,618.0790076,0.565096971
428,GYKGPHA,India_2018WS,1201260,IR04A115,3595.161766,543.7471229,0.663746988
429,GYKGPHA,India_2018WS,1253961,IR04A428,4042.718286,562.2827216,0.635983277
430,GYKGPHA,India_2018WS,1253957,IR04A429,3683.720517,574.0600751,0.620574473
431,GYKGPHA,India_2018WS,1401800,IR05N341,4395.081546,609.7830983,0.576906505
432,GYKGPHA,India_2018WS,1384968,IR05N359,4082.204845,624.5200308,0.549098705
433,GYKGPHA,India_2018WS,1960929,IR06A150,3501.097592,589.5386898,0.599086395
434,GYKGPHA,India_2018WS,2348720,IR08A176,4047.299932,577.8460681,0.620624751
435,GYKGPHA,India_2018WS,2524949,IR09A130,3178.837368,534.3460701,0.676521447
436,GYKGPHA,India_2018WS,2472088,IR09A220,4427.6738,587.1743067,0.608033428
437,GYKGPHA,India_2018WS,2433533,IR09A228,4364.413488,557.3878415,0.649926883
438,GYKGPHA,India_2018WS,2451117,IR09A235,4914.963288,596.9360061,0.595918351
439,GYKGPHA,India_2018WS,2642849,IR09M120,3652.921094,604.6004103,0.583242619
440,GYKGPHA,India_2018WS,2451001,IR09N516,4053.479596,567.155662,0.634665348
441,GYKGPHA,India_2018WS,2858722,IR10A231,2981.54591,622.5195152,0.562128138
442,GYKGPHA,India_2018WS,3088465,IR10F559,4970.162731,600.7405483,0.589667636
443,GYKGPHA,India_2018WS,2816318,IR10M210,3925.459339,595.0104192,0.599916419
444,GYKGPHA,India_2018WS,2697451,IR10N134,3537.867432,616.613625,0.570409956
445,GYKGPHA,India_2018WS,2697797,IR10N230,2619.646748,608.9530667,0.580805745
446,GYKGPHA,India_2018WS,2697338,IR10N237,4831.079554,606.7519995,0.583909718
447,GYKGPHA,India_2018WS,2696701,IR10N271,4844.148548,629.3867818,0.549253347
448,GYKGPHA,India_2018WS,3022947,IR11A282,3585.278263,589.2289847,0.604795457
449,GYKGPHA,India_2018WS,2972293,IR11A293,2195.108461,564.4630907,0.637781255
450,GYKGPHA,India_2018WS,2972309,IR11A297,2333.845994,563.8264291,0.638597892
451,GYKGPHA,India_2018WS,3023573,IR11A306,3624.44624,589.8171331,0.605484621
452,GYKGPHA,India_2018WS,2972722,IR11A341,3614.766115,594.1289548,0.598843511
453,GYKGPHA,India_2018WS,2971736,IR11N121,4040.854739,607.9087179,0.582500827
454,GYKGPHA,India_2018WS,2972796,IR11N202,3667.819703,591.5287009,0.602291292
455,GYKGPHA,India_2018WS,3158718,IR11N313,5204.711758,626.1947768,0.553134474
456,GYKGPHA,India_2018WS,3423716,IR12A136,4223.003264,618.8825846,0.566948828
457,GYKGPHA,India_2018WS,3425923,IR12A173,4815.535001,622.4571457,0.558261412
458,GYKGPHA,India_2018WS,3426240,IR12A229,4248.317492,605.672385,0.581763462
459,GYKGPHA,India_2018WS,3427008,IR12A282,3877.186074,623.1094438,0.557335095
460,GYKGPHA,India_2018WS,3425965,IR12A329,4390.038099,566.4596461,0.634861263
461,GYKGPHA,India_2018WS,3492858,IR12M112,3779.935378,590.9314342,0.605356559
462,GYKGPHA,India_2018WS,3272808,IR12N135,4301.232773,636.0094153,0.538816762
463,GYKGPHA,India_2018WS,3425772,IR12N165,4584.727487,618.9707921,0.563195869
464,GYKGPHA,India_2018WS,3426973,IR12N231,3511.592453,629.0842886,0.548805183
465,GYKGPHA,India_2018WS,3427099,IR12N240,5116.962262,635.6679357,0.539311856
466,GYKGPHA,India_2018WS,3523215,IR12N249,3876.599292,624.0059418,0.55975411
467,GYKGPHA,India_2018WS,3658875,IR13A107,4561.879932,593.8853646,0.598489055
468,GYKGPHA,India_2018WS,3593039,IR13A153,4068.329109,583.0258893,0.614562519
469,GYKGPHA,India_2018WS,3806873,IR13A515,3577.620174,599.6300578,0.590955707
470,GYKGPHA,India_2018WS,3658769,IR13N102,3979.956102,591.9547723,0.602103382
471,GYKGPHA,India_2018WS,3659123,IR13N115,4013.129058,619.1492267,0.563139961
472,GYKGPHA,India_2018WS,3592044,IR13N131,4100.416809,584.8596173,0.61115233
473,GYKGPHA,India_2018WS,3592078,IR13N134,3985.663863,633.476814,0.542774087
474,GYKGPHA,India_2018WS,3592212,IR13N143,3703.171633,612.5277114,0.573671142
475,GYKGPHA,India_2018WS,3592657,IR13N152,2976.406088,629.0463258,0.549090693
476,GYKGPHA,India_2018WS,3806774,IR13N157,4200.968722,602.8477726,0.585867446
477,GYKGPHA,India_2018WS,4228927,IR14A150,4114.723882,568.4879338,0.632823886
478,GYKGPHA,India_2018WS,4229118,IR14A185,3570.924823,563.5009057,0.637475949
479,GYKGPHA,India_2018WS,4229178,IR14A216,2796.010962,611.8630916,0.567210881
480,GYKGPHA,India_2018WS,4194599,IR14F690,3783.074526,442.0663322,0.769153399
481,GYKGPHA,India_2018WS,4194486,IR14F697,4181.943492,443.0946947,0.76807813
482,GYKGPHA,India_2018WS,4194510,IR14F703,3733.550639,443.0946947,0.76807813
483,GYKGPHA,India_2018WS,4194537,IR14F707,3783.7267,441.3496524,0.769901291
484,GYKGPHA,India_2018WS,4193103,IR14F711,3843.097542,443.0946947,0.76807813
485,GYKGPHA,India_2018WS,4193113,IR14F713,3621.095617,442.2824644,0.768927616
486,GYKGPHA,India_2018WS,4193129,IR14F717,3733.550639,443.0946947,0.76807813
487,GYKGPHA,India_2018WS,4228888,IR14N153,3926.288781,630.0259457,0.55122408
488,GYKGPHA,India_2018WS,4395286,IR15A1103,3628.402523,562.614094,0.624046198
489,GYKGPHA,India_2018WS,4395302,IR15A1410,3484.224711,562.614094,0.624046198
490,GYKGPHA,India_2018WS,4289449,IR15M1289,4042.31652,629.0457518,0.545700992
491,GYKGPHA,India_2018WS,300233098,IR16A1957,3277.893837,611.6179847,0.574135655
492,GYKGPHA,India_2018WS,63333,IR68,3817.218003,601.9805624,0.582275869
493,GYKGPHA,India_2018WS,4536811,PIR-26>C0-2071-1-4-2-1,4597.394243,625.9618676,0.55679033
494,GYKGPHA,India_2018WS,4689013,PR42071-14-2-2-2,3891.752451,633.3333325,0.535313585
495,GYKGPHA,India_2018WS,4688573,PR37464-31-3-2-2-2-3-1-B-5-1-1,4017.750872,638.6580425,0.542121962
496,GYKGPHA,India_2018WS,4688859,PR44420-36-4-3,4703.109553,629.3117417,0.525902797
497,GYKGPHA,India_2018WS,4689025,PR44517-10-2-1-B,3651.027111,633.8039035,0.534622798
498,GYKGPHA,India_2018WS,4689031,PR44522-15-5-2-B,3534.350864,633.3736072,0.535254483
499,GYKGPHA,India_2018WS,2285605,A69-1,4125.544315,545.9628632,0.553961915
500,GYKGPHA,India_2018WS,4453593,IR100632-37-AJY 3-CMU 1,3453.774278,555.9209131,0.6450176
501,GYKGPHA,India_2018WS,4453621,IR100638-12-AJY 3-CMU 2,3443.444865,602.4719911,0.581103759
502,GYKGPHA,India_2018WS,4453473,IR100688-15-AJY 2-CMU 2,4624.16698,624.5747395,0.548759001
503,GYKGPHA,India_2018WS,4452548,IR100692-AJY 5-1-AJY 1,4374.804532,598.3468722,0.586646054
504,GYKGPHA,India_2018WS,4453460,IR100701-AJY 24-AJY 1-CMU 1,3318.204411,584.8555395,0.604990325
505,GYKGPHA,India_2018WS,300350880,IR108135-B-1-AJY 1-B-1,4529.874296,612.7825978,0.572159051
506,GYKGPHA,India_2018WS,300350892,IR108175-B-22-AJY 3-B-1,2506.040953,633.5810693,0.542642606
507,GYKGPHA,India_2018WS,300350942,IR108289-B-AJY 1-2-B-1,4220.006179,625.1700453,0.557039171
508,GYKGPHA,India_2018WS,3040955,IR86384-55-2-1-B,3839.193019,546.1475727,0.662703598
509,GYKGPHA,India_2018WS,3041133,IR86385-194-2-1-B,3144.502511,497.0571903,0.718715931
510,GYKGPHA,India_2018WS,3040989,IR86385-24-3-1-B,3060.446174,498.238757,0.717377047
511,GYKGPHA,India_2018WS,3041160,IR86385-276-2-2-B,3189.008452,498.238757,0.717377047
512,GYKGPHA,India_2018WS,3041036,IR86385-80-1-2-B,3423.105915,498.0466949,0.717594897
513,GYKGPHA,India_2018WS,3041042,IR86385-84-1-1-B,3028.338792,497.68004,0.718010549
514,GYKGPHA,India_2018WS,3041060,IR86385-98-1-1-B,3068.282541,498.0466949,0.717594897
515,GYKGPHA,India_2018WS,4140037,IR87959-6-2-3-1-2-BAY B-CMU 1,3759.185152,611.6737465,0.579307649
516,GYKGPHA,India_2018WS,4453095,IR92831-22-BAY 2-1-CMU 1,2715.813125,615.9441968,0.568083227
517,GYKGPHA,India_2018WS,4333583,IR97418-32-3-1-AJY 1-1,4606.797552,570.9921536,0.633168278
518,GYKGPHA,India_2018WS,300071001,IR15T1133,3835.257864,625.8245373,0.548357112
519,GYKGPHA,India_2018WS,300125440,IR15T1303,4227.829523,615.461401,0.571789413
520,GYKGPHA,India_2018WS,300133075,IR15T1319,3030.320365,582.4221731,0.616836247
521,GYKGPHA,India_2018WS,300133147,IR15T1330,4167.943053,616.557046,0.566811603
522,GYKGPHA,India_2018WS,300133971,IR15T1462,3442.641786,620.7937023,0.560962823
523,GYKGPHA,India_2018WS,300134004,IR15T1469,3933.277286,622.0794211,0.559168045
524,GYKGPHA,India_2018WS,300134060,IR15T1473,3992.101816,625.6691196,0.553955896
525,GYKGPHA,India_2018WS,300133165,IR15T1476,3118.715152,618.4408189,0.56959718
526,GYKGPHA,India_2018WS,2162177,BINA dhan 8,4046.235362,614.2069656,0.562956405
527,GYKGPHA,India_2018WS,707118,BRRI dhan 47,3300.117557,608.2236206,0.560804215
528,GYKGPHA,India_2018WS,2781606,BRRI dhan 53,3826.049494,622.245791,0.554590951
